date_info,name,title,content,rating
Reviewed in India on 23 December 2020,Devendra,Low quantity makes,Didn't last long,2.0 out of 5 stars
Reviewed in India on 17 August 2020,Harish,Most of good,I literally felt bad about noise cancellation,4.0 out of 5 stars
Reviewed in India on 18 January 2021,Shaik,Help full,Good in low price,4.0 out of 5 stars
Reviewed in India on 13 August 2020,PARTHA BASAK,Little bit low sound...,"Nice product, sound quality is clear but little bit low,no bass effects...otherwise good product for personal use.",4.0 out of 5 stars
Reviewed in India on 17 October 2020,Amazon Customer,Poor sound quality. Don’t buy,Very poor voice and sound quality.. Don’t buy.,1.0 out of 5 stars
Reviewed in India on 16 February 2021,Dr,Nice product,Good quality,5.0 out of 5 stars
Reviewed in India on 9 March 2021,Amazon Customer,Good quality,good quality,4.0 out of 5 stars
Reviewed in India on 4 November 2020,Jayaprakash Boopalu,Not Satisfaction,Product is not worth.... Hearing volume is very very low.... Lot of problem in Connectivity...,1.0 out of 5 stars
Reviewed in India on 23 December 2020,Kindle Customer,Don't Buy,Don't buy this product.. It's been 1 month since I bought it and one side of it is not working.,1.0 out of 5 stars
Reviewed in India on 7 December 2020,Asha kammar,"Worst product, I bought 2 qty, where both stopped working within 1.5monthd.",It stopped working in just 1.5months. I bought 2 nod and both are kot working now. Waste of money,1.0 out of 5 stars
Reviewed in India on 25 August 2020,Vinodkumar,Good,"Good product, clear sound, good battery backup",5.0 out of 5 stars
Reviewed in India on 30 October 2020,Sandeep Dutta,Not good but ok,Calling voice quality not good,3.0 out of 5 stars
Reviewed in India on 7 March 2021,SRN,For calling only with good battery backup,Sound quality is good for calling not for music.. Battery backup is best,3.0 out of 5 stars
Reviewed in India on 20 February 2021,Sindhu Thilakan,👍,Good product 👍.. Nice battery backup. And good Bluetooth connection,5.0 out of 5 stars
Reviewed in India on 28 September 2020,Amazon Customer,Good,Good product in this price,4.0 out of 5 stars
Reviewed in India on 28 January 2021,Uddharak Sharma,Value of money,Good quality product in very low price with good battery life and good sound quality,5.0 out of 5 stars
Reviewed in India on 17 November 2020,Maheswara reddy,It's power Button Not Working,"Very Bad Product, Not worked Atleast for 1 Month After Delivered. 😫😡😠, My ₹500 lost Simply. 😫😡",1.0 out of 5 stars
Reviewed in India on 17 February 2021,suraj Singh Rai,Bad,Bad,1.0 out of 5 stars
Reviewed in India on 3 December 2020,BASAVANT DHUDUM,Battery is very poor. Don't buy this product.,Battery performance is very poor. Other qualities are ok according to the price.,1.0 out of 5 stars
Reviewed in India on 7 March 2021,Mistr Dj,Hassle free wireless earphone...!!,Remeber one thing before you order it's just a wireless earphone 🙂,5.0 out of 5 stars
Reviewed in India on 16 September 2020,Ansh saini,Value for money product,"Sound quality is good ,but the bass quality is not much high but average.. And battery pickup also good",5.0 out of 5 stars
Reviewed in India on 14 January 2021,Niyati,Very good product.,The voice quality is very good. Using it for my online sessions. Happy with the headfones.,5.0 out of 5 stars
Reviewed in India on 10 March 2021,sailender,worst quality,dont buy .,1.0 out of 5 stars
Reviewed in India on 17 November 2020,Aryan,Vesy bad product send used product,Poor quality and send used product open product don't buy this very bad experience not good choice,1.0 out of 5 stars
Reviewed in India on 18 August 2020,Nithin Issac,Worst product,Not at all satisfied.. We can't add the word quality with this product....very bad product...no sound no base..,1.0 out of 5 stars
Reviewed in India on 10 March 2021,Subham,Don't purchase very bad quality,Very bad quality please don't purchase this product,1.0 out of 5 stars
Reviewed in India on 11 January 2021,Amazon Customer,Good,"Good product, I use it while walking, cycling and even yoga. And good battery life",5.0 out of 5 stars
Reviewed in India on 31 October 2020,kishan A makam,Sound is okay,Sound is okayesh. But other than that everything is good,4.0 out of 5 stars
Reviewed in India on 13 September 2020,Ishwar sharma,Awesome,Thanks to ptron for this lovely product.. Just received few days back till the date I face any problem.,5.0 out of 5 stars
Reviewed in India on 12 December 2020,SUJITH SUDHAKARAN,Good,"Like, good quality and charging time duration 6 hours above fully satisfied excellent",5.0 out of 5 stars
Reviewed in India on 12 December 2020,Tushar,Good Earphone But,"Its a good earphone but ,for me its not chargeing ,So can u Explain Why? or can U replace",3.0 out of 5 stars
Reviewed in India on 20 September 2020,Amazon Customer,Don't buy waste of money,Cheap and worthless after 2 weeks of use the right side speaker stopped working..,1.0 out of 5 stars
Reviewed in India on 23 August 2020,Rj,Ptron neckband,At this price of 499 Built Quality is best ..sound is high but no Bass battry backup is good,3.0 out of 5 stars
Reviewed in India on 29 October 2020,Navanath,Amazon delivey is very fast.,I like its design but i hated its sound so worst bass and trabal is too high. I returned it.,4.0 out of 5 stars
Reviewed in India on 5 December 2020,Harish,Duplicate Bluetooth not working,Very bad one month also not over already one side not working very bad iam not buying next time,1.0 out of 5 stars
Reviewed in India on 21 September 2020,Durga,Bad quality,I use one month Batten was tooth gaya so bad quality,2.0 out of 5 stars
Reviewed in India on 8 November 2020,satchitanand tripathy,Stops working,All Ptron earphones have great sound quality but most stop working within a month.,2.0 out of 5 stars
Reviewed in India on 1 January 2021,JR,Poor quality,It worked well for 2 days. Then it was not getting connected. Power button is not working.,1.0 out of 5 stars
Reviewed in India on 5 November 2020,A Dinesh Kumar,It won't work after 1 month onwards,Please Don't buy.i bought it at 2 months back. it's connecting to mobile.but it's not working now.,1.0 out of 5 stars
Reviewed in India on 18 November 2020,Surendrasingh Chauhan,Working well,It’s working well paired with my S9.,4.0 out of 5 stars
Reviewed in India on 7 November 2020,Anjali Jadhav,Nice😍😍,This is so Nice...Good bass and good looking... Fastest delivery thank you amazon❤,5.0 out of 5 stars
Reviewed in India on 3 February 2021,krishna kar,Good one,Sound quality is good. Decent product for music and calls.,4.0 out of 5 stars
Reviewed in India on 16 March 2021,bharath,Bass quality,"Low bass,good for phone calls,bass of music is low when listening to music",4.0 out of 5 stars
Reviewed in India on 6 December 2020,Amazon Customer,Purposes not use,This is below average product voice is breaking while talking.,3.0 out of 5 stars
Reviewed in India on 24 October 2020,Sutapa Sinha,Abode of Excellency,What a astounding performance of this product at such a low price...Thank You Amazon & pTron,5.0 out of 5 stars
Reviewed in India on 19 September 2020,nazi,Don't buy,"Don't buy,it's purely cheating.",1.0 out of 5 stars
Reviewed in India on 11 March 2021,Yogesh,Very good product..,P-tron Make good Handsfree suitable for anyone..good sound & Good battery backup..,4.0 out of 5 stars
Reviewed in India on 28 November 2020,Pandi t.,Nice,I liked it,4.0 out of 5 stars
Reviewed in India on 24 December 2020,arghya p.,Very Good product,Just Awesome,5.0 out of 5 stars
Reviewed in India on 3 December 2020,Biju george,Super!,Super!. don't drop it into floor. .it may loss quality of sound.good battery life.,4.0 out of 5 stars
Reviewed in India on 22 September 2020,Naresh Kumar,automatic disconnected,while ta;king automatic disconnected. noise cancellation feature is not available. In my opinion,2.0 out of 5 stars
Reviewed in India on 3 October 2020,Mangal,Not working after 15 says,I recive it on 22 aug 2020 and it's stop working on 15 sep 2020 ( unable to power on).,1.0 out of 5 stars
Reviewed in India on 27 September 2020,Ashish Kumar Dewangan,Nice,It was a very good product with this cost.,4.0 out of 5 stars
Reviewed in India on 16 August 2020,Pradeep Kumar arya,No bass,Simple sounds,4.0 out of 5 stars
Reviewed in India on 5 March 2021,Nayab,So bad,Not Good,1.0 out of 5 stars
Reviewed in India on 18 January 2021,Rajkumar gulyani,Value of money,"good sound quality, good battery backup short charging period in very low price",5.0 out of 5 stars
Reviewed in India on 9 March 2021,Ramamurthy,Worst product !!,Worst quality ! Broke into pieces !! Bad product.,1.0 out of 5 stars
Reviewed in India on 23 March 2021,Titliiiiii,Not good,Not a good one,1.0 out of 5 stars
Reviewed in India on 21 March 2021,simhachalam,Good for price,Good for price,4.0 out of 5 stars
Reviewed in India on 20 February 2021,Nachiket ingle,Its sound quality is outstanding 👌,Sound quality is no.1. Noise cancellation best. Bass quality is also no.1,5.0 out of 5 stars
Reviewed in India on 14 January 2021,Akash Sharma,"Missing some parts that is earbuds,charger tooo....😔",Gud product but some missing parts,3.0 out of 5 stars
Reviewed in India on 12 September 2020,Anfas pk,Excellent product,Amazing product. Worth for the money. Good connectivity and range. battery backup is also good go for it.,5.0 out of 5 stars
Reviewed in India on 11 November 2020,Ananya,NICE,The package was lovely. The sound quality is so clear and its loud. Nice package tho. 👌,5.0 out of 5 stars
Reviewed in India on 23 March 2021,ramraj,P Tron Bluetooth,It's just shake music is disturb in 3days,5.0 out of 5 stars
Reviewed in India on 9 March 2021,Jatin,Good product 👌,Good product expect quality as per price fast delivery by amazon,4.0 out of 5 stars
Reviewed in India on 1 March 2021,imam,Nothing,If I ise phone in song why close song not continue running music,5.0 out of 5 stars
Reviewed in India on 12 November 2020,manju kk,Its not good don't buy.  This product is very poor.because we can't  hear one side.,Its a good product. But one of the earbud no work. Another side works. Pooor,1.0 out of 5 stars
Reviewed in India on 29 August 2020,Amazon Customer,Poor product,Sound quality is very poor. There is no bass. And the worst past is the connectivity of bluetooth.,1.0 out of 5 stars
Reviewed in India on 24 February 2021,Himanshu Jadon,Bluetooth is amazing,"Like this product . Sound Noise, cancellation and Bass quality is good.",5.0 out of 5 stars
Reviewed in India on 10 February 2021,Samrat,The prodis not so good,The product is not good. Gettunpsir frequently. Having background noise,3.0 out of 5 stars
Reviewed in India on 30 November 2020,Aniket pawar,Worst,Stop working in 15 days. Worst product,1.0 out of 5 stars
Reviewed in India on 5 December 2020,KRISHNA CHAITANYA,Value for money,Value for money,4.0 out of 5 stars
Reviewed in India on 30 August 2020,yeverkare,Worst,Worst it is no working in 2months only. Plz don't buy. Worst earphones ever,1.0 out of 5 stars
Reviewed in India on 20 September 2020,SANTOSH,Review,"Absolutely no bass, call quality is not up the mark, MUSIC quality is average.",3.0 out of 5 stars
Reviewed in India on 17 October 2020,Chanky Churhe,West of money,"Performance or quality not adequate, bass quality poor",2.0 out of 5 stars
Reviewed in India on 28 January 2021,Amazon Customer,Waste of money,It is not working properly,1.0 out of 5 stars
Reviewed in India on 18 November 2020,Sita Ram,Its battery is powerful it stand by upto 6hr.,I like the battery which is stand by up to 6hr of continues playing musing or calling.,5.0 out of 5 stars
Reviewed in India on 23 October 2020,Pawan kumar,Very good,"The sound isn't that high I expected, but useful if u want to get rid of the talks of ur relatives",4.0 out of 5 stars
Reviewed in India on 24 October 2020,Bajengam Roi,Ok,Not up to the mark,3.0 out of 5 stars
Reviewed in India on 8 January 2021,sabarathinam,"Keep disconnecting from phone during voice, video calls",It keep disconnecting from phone ... Not good for voice and video calls.. very worst..,1.0 out of 5 stars
Reviewed in India on 2 December 2020,Pritish Joshi,Average quality,Sounds ok but the audio quality and bass are average...,3.0 out of 5 stars
Reviewed in India on 26 February 2021,ganesh,"Not good, but OK for these price","Sometimes Bluetooth not getting connected for calling,",4.0 out of 5 stars
Reviewed in India on 26 October 2020,Pravin Niphade,Worst product,Worst product do not purchase it.with in 15 min it was beeping it am return this product next day,1.0 out of 5 stars
Reviewed in India on 10 January 2021,Mayur G.,Not good,"Its not good, device shiwing connected but when i called Bluetooth not worked.",1.0 out of 5 stars
Reviewed in India on 21 October 2020,Prit  Gada,Nice and best earphones in the world,Very Good sound quality and durability with great Charing capacity and tough body,5.0 out of 5 stars
Reviewed in India on 20 February 2021,Sushil borse,Good,Battery performance good ... light weight in this price range excellent product,4.0 out of 5 stars
Reviewed in India on 5 March 2021,Deena Moncy,Good,Good product,5.0 out of 5 stars
Reviewed in India on 20 October 2020,Shikha,In month product not working,Quality,1.0 out of 5 stars
Reviewed in India on 6 December 2020,johney butlero,Value for money product,Sound quality is above average,4.0 out of 5 stars
Reviewed in India on 16 August 2020,ashutosh t.,Treable average headset with good battery,not for bass lover. treable sound. no noise cancelation. One ear drum is not that loud,2.0 out of 5 stars
Reviewed in India on 20 August 2020,Meghraj jadhav,Worst quality,Worst earphones one is working one is not working just buying from Amazon,2.0 out of 5 stars
Reviewed in India on 2 February 2021,Lal,First impression,First impression good.,4.0 out of 5 stars
Reviewed in India on 7 November 2020,Amazon Customer,Replace the item,The item is damaged.One earphone has no sound.it is completely damaged,1.0 out of 5 stars
Reviewed in India on 31 January 2021,Mradul barendiya,Nice product,Bass and noise cancellation is so good.Best product in this range.,5.0 out of 5 stars
Reviewed in India on 6 March 2021,Sunny,मेरी जिंदिगी का सबसे बेकार प्रोडक्ट प्लीज भूल कर  भी मत खरीदना,मेरी जिंदिगी का सबसे बेकार प्रोडक्ट प्लीज भूल कर भी मत खरीदना,1.0 out of 5 stars
Reviewed in India on 20 March 2021,Rahul,Low quality blutooth,"Don't buy this Bluetooth , because this is low quality product",1.0 out of 5 stars
Reviewed in India on 21 February 2021,KAUSHAL VISHWAKARMA,Warranty claim,How to claim warranty because one side Sound very slow,1.0 out of 5 stars
Reviewed in India on 22 October 2020,Sarita Patel MakeupStudio,Excellent,Awesome. Hope goes a long way,5.0 out of 5 stars
Reviewed in India on 20 October 2020,suryaprakash,Not satisfied,Range does not fit if pocketed not coming 10 meters and got dammage product charging pin brokened,1.0 out of 5 stars
Reviewed in India on 12 August 2020,Nilofar shaikh,Lovly,Lovely sound was toooooo good i am happy with this🔊🔊🔊👌👌👌👌🎊,5.0 out of 5 stars
Reviewed in India on 23 February 2021,Arbaz Khan,Wire quality of the earphone is very bad,The wire quality is very bad wire of the earphone is very thin and low quality,3.0 out of 5 stars
Reviewed in India on 7 February 2021,sujit bhosale,Bad experience,"Worst product, headphone do not connect properly. Automatic sound high and low",1.0 out of 5 stars
Reviewed in India on 20 February 2021,Naveen,Chaeap and best,"Cheap and best , not sure about given warranty",4.0 out of 5 stars
Reviewed in India on 27 December 2020,MAK,Ok,Doesn't say callet name only the name,3.0 out of 5 stars
Reviewed in India on 5 December 2020,Deepak,Not bad but some miner issue,Battery capacity very good but some problems in calling voice listening not clear.,3.0 out of 5 stars
Reviewed in India on 14 August 2020,SOMNATH BOSE,Sound clarity is worse. I want to exchange,Sound qualit worse than normal earphone. Don't buy. I feel very badly after listening music.,1.0 out of 5 stars
Reviewed in India on 14 December 2020,ALVI JAMEEL,connectivity,good,4.0 out of 5 stars
Reviewed in India on 20 November 2020,Preetha  Pradeep,Help,Why isn't it working on my acer laptop i want it for online classes pls help me,1.0 out of 5 stars
Reviewed in India on 7 January 2021,VINEETH MS,Not up to the mark,"Expect much better sound quality . But , disappointed",3.0 out of 5 stars
Reviewed in India on 24 November 2020,fashion4u_2u,One ear bud is not working,One ear stop working with in 15 days and return close before 15 days,1.0 out of 5 stars
Reviewed in India on 22 March 2021,nityaneema,Best product,battery is so good I charged it 100% and used it 2 hrs still it's 90%,5.0 out of 5 stars
Reviewed in India on 4 February 2021,Naman Srivastava,Good quality,Product quality is very good and sound quality is also soft and fine.,5.0 out of 5 stars
Reviewed in India on 3 February 2021,Rajen Pandya,Totally not satisfied. Return window closed yesterday. Still would request for replacement,Product not working. Would like to return it. Wire gets disconnected.,1.0 out of 5 stars
Reviewed in India on 5 October 2020,Ishan Zade,Bluetooth not connected,Product is not working properly. And not getting connect to system. Bluetooth is in bad condition.,2.0 out of 5 stars
Reviewed in India on 9 November 2020,Sunit,Good,Good company and good working.and long battery. And good quality. Sound quality midum,5.0 out of 5 stars
Reviewed in India on 12 November 2020,Amazon Customer,Un satisfactions product,Frequently disconnect automatic&varying the volume level after switch off&on,1.0 out of 5 stars
Reviewed in India on 24 February 2021,Shilpi,Good,Good,5.0 out of 5 stars
Reviewed in India on 24 February 2021,Dhanarji,Worst in worst,Worst sound getting noise in normal place this was use by me. My name dhnarjy,1.0 out of 5 stars
Reviewed in India on 7 February 2021,Chandan Mondal,days from delivery,Dislike product. Write side ear bud damage 15,1.0 out of 5 stars
Reviewed in India on 20 March 2021,Keshav Kukyan,Warranty replacement,Warranty replacement process take a longtime.,1.0 out of 5 stars
Reviewed in India on 4 March 2021,sagar,Very good product,"Sound quality,bass quality is very good and customer support also appreciated",5.0 out of 5 stars
Reviewed in India on 28 December 2020,Upendra M.,Not Working,"It's a worst product. It is only 20 days, it's stopped charging and hence not working.",1.0 out of 5 stars
Reviewed in India on 18 September 2020,Sai pavan,A good  product,Very good product at this price if u want to listen songs then go for it noise cancellation is worss,5.0 out of 5 stars
Reviewed in India on 18 November 2020,Amazon Customer,Not Worth,"Mic issue, connectivity issue, sound quality , bass not good at all",1.0 out of 5 stars
Reviewed in India on 17 January 2021,Karpagaraj S,Worst Product,"In my life time i bought a worst product.. not working indication, doesn't power ON",1.0 out of 5 stars
Reviewed in India on 11 November 2020,K.pooja,Quality,Sound not good...paint is also gone for this product..as this is second hand product,1.0 out of 5 stars
Reviewed in India on 28 October 2020,Fatema kanchwala,Nice product,Sound quality is good. Overall good product. Money value. 👍🏻👍🏻👍🏻👍🏻,4.0 out of 5 stars
Reviewed in India on 29 November 2020,Priyanka d,Not working good,Don't buy it its worst product... not working good,1.0 out of 5 stars
Reviewed in India on 3 December 2020,darshana phalke,Can I get a replacement. One speaker stopped working though I handle it with utmost care.,It worked for one month and now one of the speakers not working. Can I get a replacement?,3.0 out of 5 stars
Reviewed in India on 6 March 2021,Manish kumar,Jhaaatu,Very poor quality earphones ...jhaatu,1.0 out of 5 stars
Reviewed in India on 23 September 2020,Hitendra P.,Not bad,not bad at this price i am using only for calling no time to listen music over all good for calling,3.0 out of 5 stars
Reviewed in India on 2 September 2020,Amit Gupta,Bad,Bad quality,2.0 out of 5 stars
Reviewed in India on 25 August 2020,Ishartullah,Good product of pTron,Good sound 🔊 quality best noise cancellation and bass quality are awesomeness,5.0 out of 5 stars
Reviewed in India on 17 November 2020,Shivani,Not worth the money,One of the worst products. It works fine at start but I am facing problems for starting it.,2.0 out of 5 stars
Reviewed in India on 30 January 2021,Ramesh U Baviskar,Super Quality Nice Deep bass,Super quality .. Deep Bass and Sound quality very nice than's Amazon,5.0 out of 5 stars
Reviewed in India on 28 February 2021,Nitish kumar,Best in 500,Battery -6 hours. Drivers are awesome. Average build quality,4.0 out of 5 stars
Reviewed in India on 20 November 2020,Amazon Customer,Poor quality,"Quality of the prodect is bad, this product get breakdown with in 2 months",1.0 out of 5 stars
Reviewed in India on 30 October 2020,raghu,Good but,Sound was good but one side working other side is not working please repair my device,4.0 out of 5 stars
Reviewed in India on 8 November 2020,rita sharmah,Overall the performance of the product is good compared to its price,A very good product compared to price. Sound quality is good. Bass is nice compared to price,4.0 out of 5 stars
Reviewed in India on 26 December 2020,Naushad ali,Prices is also good,I like bass quality very good and wearing comfortable,5.0 out of 5 stars
Reviewed in India on 23 October 2020,Arka Sinha,Good for this Price,"For 500 it is best product, but never expect hifi sound like expensive products,",4.0 out of 5 stars
Reviewed in India on 18 January 2021,raghuprasad,Charging pin problem,"Charging pin problem,not suitable to any charging pin, including self charging pin",1.0 out of 5 stars
Reviewed in India on 3 December 2020,Jomon ap,Waste of money,Don't buy this.call is not clear and its doesn't catch voice clearly.total waste,1.0 out of 5 stars
Reviewed in India on 16 October 2020,praveen,Best product,Best midrange product,4.0 out of 5 stars
Reviewed in India on 9 December 2020,Narendra kumar,Good product at less price,Good product at less price. Satisfied with the product.,5.0 out of 5 stars
Reviewed in India on 1 March 2021,AmazonUser,Amazing,No issues so far. Best at this price,5.0 out of 5 stars
Reviewed in India on 25 November 2020,Sagar Prabhudesai,Product  is very bad,Worst product I have purchased. It is showing connected but not actually connected,1.0 out of 5 stars
Reviewed in India on 19 March 2021,Komal,Average product,Average quality,4.0 out of 5 stars
Reviewed in India on 29 January 2021,Harish.k,Bass quality is very poor,Sound quality,1.0 out of 5 stars
Reviewed in India on 18 December 2020,A. Rahman Khan,right earphone not working. Help to replace under warranty.,right earphone not working. Help to replace under warranty.,1.0 out of 5 stars
Reviewed in India on 30 November 2020,ravi pratap singh,This product very poor quality,Blutooth automatically disconnected within 5 minutes and sound quality very poor,1.0 out of 5 stars
Reviewed in India on 31 January 2021,kartikey tiwari,It is very nice product. I think you hve to purches .,Its very nice produt. Its battry backup is so good.,5.0 out of 5 stars
Reviewed in India on 23 December 2020,pawan ghadekar,Best Quality & Product thanks to Amazon,Product is very good sound & bass quality awesome,5.0 out of 5 stars
Reviewed in India on 19 October 2020,Tahmul,Time of West buying this product,Time of West to this product purchase bcz this brand is not replace product in warranty period,1.0 out of 5 stars
Reviewed in India on 12 December 2020,Swapniel S Pande,एकदम बकवास है,"एकदम बकवास है. Useless product, returned it back.... Don't go for it ...",1.0 out of 5 stars
Reviewed in India on 9 March 2021,Pradeep Kumar,Poor Quality,"I bought them In December and after Just 3 months, They've stopped Working.",1.0 out of 5 stars
Reviewed in India on 12 October 2020,saimanish,Nice brand ☺️,Nice product 👍,5.0 out of 5 stars
Reviewed in India on 3 December 2020,Durgacharan B.,Really good product,It is really a good product i love it. If you want to buy go for it,5.0 out of 5 stars
Reviewed in India on 3 November 2020,Alen Shibu Thomas,worth,"worth the price, just that while calling the hearing part isnt loud",4.0 out of 5 stars
Reviewed in India on 2 December 2020,Suryatapa Saha,"Utterly Disappointed, please don't purchase.",What could have been more worse than this headphones? Terrible buy from Amazon.,1.0 out of 5 stars
Reviewed in India on 11 August 2020,kaushik,Not so good sound,Not so good sound... No bass.,2.0 out of 5 stars
Reviewed in India on 13 August 2020,Mukram ja,Waste product,No bass,1.0 out of 5 stars
Reviewed in India on 21 October 2020,Avinash mulam,Not satisfied bcoz voice not clear,Saund quality not clear and 1 air phone breaking voice and want to replace this air phone,1.0 out of 5 stars
Reviewed in India on 23 March 2021,Mani Maran,Not working leftside,Left side headphone not working....,1.0 out of 5 stars
Reviewed in India on 4 November 2020,Vijaymohanjha,My product is not working,My product is not working my product have one year warranty so pleas give another bluetooth,1.0 out of 5 stars
Reviewed in India on 9 December 2020,Sandeep Hansaria,Not good,I disliked the product since after some time it used to lag behind if i play lectures.,1.0 out of 5 stars
Reviewed in India on 22 October 2020,Nirmalkumar Devaraj,Microphone quality is very bad,Not suitable for audio calls. Voice broken. But it is good to hear music. 🎶,2.0 out of 5 stars
Reviewed in India on 6 November 2020,Subhajit Saha,Good for everything,Very good quality and bass is very good and battery back up is osm,5.0 out of 5 stars
Reviewed in India on 2 January 2021,K.sreerama k.  I purchase in2018 march this watch ichange only battary now working condition good.   I change only battary,Good quality.best prise,Iam using this.last4 months over .good quality &best prise.thanks.,5.0 out of 5 stars
Reviewed in India on 19 January 2021,Harish T,Just ok,Just ok,3.0 out of 5 stars
Reviewed in India on 20 January 2021,Vishesh,waste product it stopped working after 2 days only and there is no replacement also,waste product,1.0 out of 5 stars
Reviewed in India on 27 December 2020,Amazon Customer,Like,Like,5.0 out of 5 stars
Reviewed in India on 13 January 2021,Shashi,One of the speaker not working,One of the speaker stopped working,2.0 out of 5 stars
Reviewed in India on 28 January 2021,Reshma Singh,Not Bad,Average,3.0 out of 5 stars
Reviewed in India on 27 November 2020,Jithin,Damaged product,Dislike one ear peace not working,1.0 out of 5 stars
Reviewed in India on 28 October 2020,Deepak rathore,Good base,Awesome product........ Base is so good........ Go and by this product 👌👌👌👌👌👌,5.0 out of 5 stars
Reviewed in India on 21 August 2020,vicky dowari,Waste of money,Bass quality ia not at all good...so don't buy this product...waste of money,1.0 out of 5 stars
Reviewed in India on 24 February 2021,SKI2904,Excellent,I loved this product,5.0 out of 5 stars
Reviewed in India on 7 October 2020,Jagganat Prsad,The speakers does not work after 4-5 days of use.,"Within 5 days of using the headphone, one of the speaker is not working. Not worth the amount.",1.0 out of 5 stars
Reviewed in India on 26 November 2020,Ganesh lal Prajapat,Used item received,Received item is used & Missing accessories (rubber bird).but product is all over good.,4.0 out of 5 stars
Reviewed in India on 10 November 2020,Sonu Kumar,Don't buy this item,Nice product but bass not goog,3.0 out of 5 stars
Reviewed in India on 18 October 2020,Amazon Customer,Best product in this price,No problem after using 2 months but the packing is very chep,5.0 out of 5 stars
Reviewed in India on 13 December 2020,Vishnu Singh,The design is so good and the product is just awesome!!!,The sound quality and bass quality is just perfect..Its just awesome,5.0 out of 5 stars
Reviewed in India on 25 March 2021,Chandan Vishwakarma,Grrwt,Awesome sound,5.0 out of 5 stars
Reviewed in India on 4 October 2020,Vinoth kumar,Good product,Overall good product under this price ..and quality sound,5.0 out of 5 stars
Reviewed in India on 10 August 2020,HARSHAD PATEL,Damaged product.,"I got damaged product, one side earphon is damaged,sound quality is not good.",1.0 out of 5 stars
Reviewed in India on 12 February 2021,dinesh chaube,Not what expected,Product worked fine for 10 15 days then one side stopped working.,2.0 out of 5 stars
Reviewed in India on 9 September 2020,Amazon Customer,No bass only bakwas. Wastage of money,Don't buy it's working like rs 100 earphone of raodside. No Bass.,2.0 out of 5 stars
Reviewed in India on 18 March 2021,Hemant Jhariya,Bad battery backup,After 3 months battery backup is just for 2 hours,3.0 out of 5 stars
Reviewed in India on 23 February 2021,Nandhakumar,V.v.v.good,Very very nice product .i am like tha order .good,5.0 out of 5 stars
Reviewed in India on 18 March 2021,parvathy,Worst product... Getting disconnected frequently,"Worst product, gettig disconnected frequently....",1.0 out of 5 stars
Reviewed in India on 28 December 2020,As always Imperfect,Not good,This is not that good product i have returned it on same day i received it,2.0 out of 5 stars
Reviewed in India on 19 January 2021,Supriya murali,Not good,Lot of noise,1.0 out of 5 stars
Reviewed in India on 9 November 2020,Suruchi.,5 star to it.. Go ahead for this,The sound is just perfect...,5.0 out of 5 stars
Reviewed in India on 8 September 2020,kameswara rao pendyala,Nice,Nice product,5.0 out of 5 stars
Reviewed in India on 2 February 2021,Shibu Vincent,pTron Tangent Lite Bluetooth 5.0 Wireless Headphones,Nice product. Worth to buy,4.0 out of 5 stars
Reviewed in India on 13 August 2020,vishal,nice product,"nice product, sound is good, battery backup is nice ,look is awsome.",5.0 out of 5 stars
Reviewed in India on 14 August 2020,Pratik Chheda ,Good product,The quality of product & sound is good.,5.0 out of 5 stars
Reviewed in India on 12 November 2020,Samrat pawar,Cheap Product waste of money no sound,Cheap quality product Waste of money Does not Good sound Or base No battery backup Cheap,1.0 out of 5 stars
Reviewed in India on 14 December 2020,jayanta dey,Increase the bass quality,At this price it is good. Increase the bass quality. Sound quality is good.,4.0 out of 5 stars
Reviewed in India on 14 January 2021,vivek kumar singh,Repair under warranty,Where can i repair this product under warranty.,4.0 out of 5 stars
Reviewed in India on 12 August 2020,Siddharth Bose,OK product but sound quality is low,The product is good but the sound quality is very low,3.0 out of 5 stars
Reviewed in India on 23 February 2021,Benjamine,hum sound,there is a hum..sound is coming while in cal...audio also medium,2.0 out of 5 stars
Reviewed in India on 7 February 2021,Tanya,Very Bad quality as it has no sound no bass,The headphone are very bad in sound quality.Kindly refund me the amount.,1.0 out of 5 stars
Reviewed in India on 21 December 2020,Jerry,Worst product,Worst product. Got it replaced twice. Plz don't waste your money,1.0 out of 5 stars
Reviewed in India on 19 March 2021,binu kb,worthless,worst quality. i purchased this item before 3 weeks. now its not working,1.0 out of 5 stars
Reviewed in India on 8 February 2021,Angel,Average product,Not good for continuous use. After one week sound not hearing properly .,2.0 out of 5 stars
Reviewed in India on 25 November 2020,krunal patel,best quality,one of best quality in this products...,5.0 out of 5 stars
Reviewed in India on 12 March 2021,paul prakash,overall good,atleast better than other ptron products,5.0 out of 5 stars
Reviewed in India on 10 November 2020,Anvitii Rai,Nice Product,"These earphones are nice, although with a bit of audio latency.",4.0 out of 5 stars
Reviewed in India on 22 March 2021,Venkataramana,Super,Super,5.0 out of 5 stars
Reviewed in India on 11 November 2020,abhishek vithani,Go for it.,Very good bass and quality sound.,5.0 out of 5 stars
Reviewed in India on 9 March 2021,Deepak ,Sound quality is really good,Good sound Quality,5.0 out of 5 stars
Reviewed in India on 9 December 2020,Ansaj m ansu,Worst headset available in amazon,Worst headset i have ever seen...one side of the headset got damaged after 10days..,1.0 out of 5 stars
Reviewed in India on 12 March 2021,Amit kaushik,Mic problem,Mic problem,1.0 out of 5 stars
Reviewed in India on 13 March 2021,basheer,Bad product,Very bad product. Sound quality bad. Dont purchase this product,1.0 out of 5 stars
